TAZ,TAD,OldDistric,County,District,New DistrictName
1104.0,101.0,2.0,Pierce,10,South Pierce
1105.0,101.0,2.0,Pierce,10,South Pierce
1106.0,101.0,2.0,Pierce,10,South Pierce
1107.0,102.0,2.0,Pierce,8,Tacoma
1108.0,102.0,2.0,Pierce,8,Tacoma
1109.0,102.0,2.0,Pierce,8,Tacoma
1110.0,102.0,2.0,Pierce,8,Tacoma
1111.0,101.0,2.0,Pierce,10,South Pierce
1112.0,103.0,2.0,Pierce,10,South Pierce
1113.0,104.0,2.0,Pierce,10,South Pierce
1114.0,104.0,2.0,Pierce,10,South Pierce
1115.0,95.0,2.0,Pierce,10,South Pierce
1116.0,95.0,2.0,Pierce,10,South Pierce
1117.0,95.0,2.0,Pierce,10,South Pierce
1118.0,95.0,2.0,Pierce,10,South Pierce
1119.0,95.0,2.0,Pierce,10,South Pierce
1120.0,95.0,2.0,Pierce,10,South Pierce
1121.0,95.0,2.0,Pierce,10,South Pierce
1122.0,95.0,2.0,Pierce,10,South Pierce
1123.0,104.0,2.0,Pierce,10,South Pierce
1124.0,104.0,2.0,Pierce,10,South Pierce
1125.0,104.0,2.0,Pierce,10,South Pierce
1126.0,104.0,2.0,Pierce,10,South Pierce
1127.0,104.0,2.0,Pierce,10,South Pierce
1128.0,103.0,2.0,Pierce,10,South Pierce
1129.0,103.0,2.0,Pierce,10,South Pierce
1130.0,103.0,2.0,Pierce,10,South Pierce
1131.0,103.0,2.0,Pierce,10,South Pierce
1132.0,103.0,2.0,Pierce,10,South Pierce
1133.0,103.0,2.0,Pierce,10,South Pierce
1134.0,103.0,2.0,Pierce,10,South Pierce
1135.0,103.0,2.0,Pierce,10,South Pierce
1136.0,102.0,2.0,Pierce,8,Tacoma
1137.0,102.0,2.0,Pierce,8,Tacoma
1138.0,102.0,2.0,Pierce,8,Tacoma
1139.0,102.0,2.0,Pierce,8,Tacoma
1140.0,102.0,2.0,Pierce,8,Tacoma
1141.0,102.0,2.0,Pierce,8,Tacoma
1142.0,102.0,2.0,Pierce,8,Tacoma
1143.0,102.0,2.0,Pierce,8,Tacoma
1144.0,102.0,2.0,Pierce,8,Tacoma
1145.0,102.0,2.0,Pierce,8,Tacoma
1146.0,101.0,2.0,Pierce,10,South Pierce
1147.0,101.0,2.0,Pierce,10,South Pierce
1148.0,101.0,2.0,Pierce,10,South Pierce
1149.0,101.0,2.0,Pierce,10,South Pierce
1150.0,101.0,2.0,Pierce,10,South Pierce
1151.0,101.0,2.0,Pierce,10,South Pierce
1152.0,101.0,2.0,Pierce,10,South Pierce
1153.0,101.0,2.0,Pierce,10,South Pierce
1154.0,101.0,2.0,Pierce,10,South Pierce
1155.0,101.0,2.0,Pierce,10,South Pierce
1156.0,101.0,2.0,Pierce,10,South Pierce
1157.0,101.0,2.0,Pierce,10,South Pierce
1158.0,101.0,2.0,Pierce,10,South Pierce
1159.0,101.0,2.0,Pierce,10,South Pierce
1160.0,101.0,2.0,Pierce,10,South Pierce
1161.0,101.0,2.0,Pierce,10,South Pierce
1162.0,101.0,2.0,Pierce,10,South Pierce
1163.0,101.0,2.0,Pierce,10,South Pierce
1164.0,101.0,2.0,Pierce,10,South Pierce
1165.0,101.0,2.0,Pierce,10,South Pierce
1166.0,101.0,2.0,Pierce,10,South Pierce
1167.0,101.0,2.0,Pierce,10,South Pierce
1168.0,101.0,2.0,Pierce,10,South Pierce
1169.0,101.0,2.0,Pierce,10,South Pierce
1170.0,101.0,2.0,Pierce,10,South Pierce
1171.0,101.0,2.0,Pierce,10,South Pierce
1172.0,101.0,2.0,Pierce,10,South Pierce
1173.0,101.0,2.0,Pierce,10,South Pierce
1174.0,101.0,2.0,Pierce,10,South Pierce
1175.0,101.0,2.0,Pierce,10,South Pierce
1176.0,101.0,2.0,Pierce,10,South Pierce
1177.0,101.0,2.0,Pierce,10,South Pierce
1178.0,105.0,1.0,Pierce,10,South Pierce
1179.0,105.0,1.0,Pierce,10,South Pierce
1180.0,101.0,2.0,Pierce,10,South Pierce
1181.0,101.0,2.0,Pierce,10,South Pierce
1182.0,101.0,2.0,Pierce,10,South Pierce
1183.0,101.0,2.0,Pierce,10,South Pierce
1184.0,101.0,2.0,Pierce,10,South Pierce
1185.0,101.0,2.0,Pierce,10,South Pierce
1186.0,101.0,2.0,Pierce,10,South Pierce
1187.0,101.0,2.0,Pierce,10,South Pierce
1188.0,101.0,2.0,Pierce,10,South Pierce
1189.0,101.0,2.0,Pierce,10,South Pierce
1190.0,101.0,2.0,Pierce,10,South Pierce
1191.0,101.0,2.0,Pierce,10,South Pierce
1192.0,101.0,2.0,Pierce,10,South Pierce
1193.0,101.0,2.0,Pierce,10,South Pierce
1194.0,101.0,2.0,Pierce,10,South Pierce
1195.0,101.0,2.0,Pierce,10,South Pierce
1196.0,101.0,2.0,Pierce,10,South Pierce
1197.0,101.0,2.0,Pierce,10,South Pierce
1198.0,101.0,2.0,Pierce,10,South Pierce
1199.0,101.0,2.0,Pierce,10,South Pierce
1200.0,101.0,2.0,Pierce,10,South Pierce
1201.0,101.0,2.0,Pierce,10,South Pierce
1202.0,101.0,2.0,Pierce,10,South Pierce
1203.0,101.0,2.0,Pierce,10,South Pierce
1204.0,101.0,2.0,Pierce,10,South Pierce
1205.0,101.0,2.0,Pierce,10,South Pierce
1206.0,101.0,2.0,Pierce,10,South Pierce
1207.0,101.0,2.0,Pierce,10,South Pierce
1208.0,101.0,2.0,Pierce,10,South Pierce
1209.0,101.0,2.0,Pierce,10,South Pierce
1210.0,101.0,2.0,Pierce,10,South Pierce
1211.0,101.0,2.0,Pierce,10,South Pierce
1212.0,102.0,2.0,Pierce,8,Tacoma
1213.0,102.0,2.0,Pierce,8,Tacoma
1214.0,102.0,2.0,Pierce,8,Tacoma
1215.0,102.0,2.0,Pierce,8,Tacoma
1216.0,102.0,2.0,Pierce,8,Tacoma
1217.0,102.0,2.0,Pierce,8,Tacoma
1218.0,102.0,2.0,Pierce,8,Tacoma
1219.0,102.0,2.0,Pierce,8,Tacoma
1220.0,102.0,2.0,Pierce,8,Tacoma
1221.0,103.0,2.0,Pierce,10,South Pierce
1222.0,103.0,2.0,Pierce,10,South Pierce
1223.0,103.0,2.0,Pierce,10,South Pierce
1224.0,103.0,2.0,Pierce,10,South Pierce
1225.0,103.0,2.0,Pierce,10,South Pierce
1226.0,103.0,2.0,Pierce,10,South Pierce
1227.0,103.0,2.0,Pierce,10,South Pierce
1228.0,103.0,2.0,Pierce,10,South Pierce
1229.0,103.0,2.0,Pierce,10,South Pierce
1230.0,103.0,2.0,Pierce,10,South Pierce
1231.0,103.0,2.0,Pierce,10,South Pierce
1232.0,103.0,2.0,Pierce,10,South Pierce
1233.0,103.0,2.0,Pierce,10,South Pierce
1234.0,103.0,2.0,Pierce,10,South Pierce
1235.0,103.0,2.0,Pierce,10,South Pierce
1236.0,103.0,2.0,Pierce,10,South Pierce
1237.0,103.0,2.0,Pierce,10,South Pierce
1238.0,103.0,2.0,Pierce,10,South Pierce
1239.0,103.0,2.0,Pierce,10,South Pierce
1240.0,103.0,2.0,Pierce,10,South Pierce
1241.0,103.0,2.0,Pierce,10,South Pierce
1242.0,103.0,2.0,Pierce,10,South Pierce
1243.0,103.0,2.0,Pierce,10,South Pierce
1244.0,103.0,2.0,Pierce,10,South Pierce
1245.0,104.0,2.0,Pierce,10,South Pierce
1246.0,104.0,2.0,Pierce,10,South Pierce
1247.0,104.0,2.0,Pierce,10,South Pierce
1248.0,104.0,2.0,Pierce,10,South Pierce
1249.0,104.0,2.0,Pierce,10,South Pierce
1250.0,104.0,2.0,Pierce,10,South Pierce
1251.0,104.0,2.0,Pierce,10,South Pierce
1252.0,104.0,2.0,Pierce,10,South Pierce
1253.0,104.0,2.0,Pierce,10,South Pierce
1254.0,104.0,2.0,Pierce,10,South Pierce
1255.0,104.0,2.0,Pierce,10,South Pierce
1256.0,104.0,2.0,Pierce,10,South Pierce
1257.0,104.0,2.0,Pierce,10,South Pierce
1258.0,104.0,2.0,Pierce,10,South Pierce
1259.0,108.0,2.0,Pierce,10,South Pierce
1260.0,108.0,2.0,Pierce,10,South Pierce
1261.0,108.0,2.0,Pierce,10,South Pierce
1262.0,108.0,2.0,Pierce,10,South Pierce
1263.0,108.0,2.0,Pierce,10,South Pierce
1264.0,108.0,2.0,Pierce,10,South Pierce
1265.0,108.0,2.0,Pierce,10,South Pierce
1266.0,108.0,2.0,Pierce,10,South Pierce
1267.0,108.0,2.0,Pierce,10,South Pierce
1268.0,108.0,2.0,Pierce,10,South Pierce
1269.0,104.0,2.0,Pierce,10,South Pierce
1270.0,104.0,2.0,Pierce,10,South Pierce
1271.0,104.0,2.0,Pierce,10,South Pierce
1272.0,104.0,2.0,Pierce,10,South Pierce
1273.0,104.0,2.0,Pierce,10,South Pierce
1274.0,104.0,2.0,Pierce,10,South Pierce
1275.0,104.0,2.0,Pierce,10,South Pierce
1276.0,104.0,2.0,Pierce,10,South Pierce
1277.0,104.0,2.0,Pierce,10,South Pierce
1278.0,104.0,2.0,Pierce,10,South Pierce
1279.0,108.0,2.0,Pierce,10,South Pierce
1280.0,108.0,2.0,Pierce,10,South Pierce
1281.0,108.0,2.0,Pierce,10,South Pierce
1282.0,108.0,2.0,Pierce,10,South Pierce
1283.0,108.0,2.0,Pierce,10,South Pierce
1284.0,108.0,2.0,Pierce,10,South Pierce
1285.0,108.0,2.0,Pierce,10,South Pierce
1286.0,108.0,2.0,Pierce,10,South Pierce
1287.0,108.0,2.0,Pierce,10,South Pierce
1288.0,108.0,2.0,Pierce,10,South Pierce
1289.0,108.0,2.0,Pierce,10,South Pierce
1290.0,108.0,2.0,Pierce,10,South Pierce
1291.0,108.0,2.0,Pierce,10,South Pierce
1292.0,108.0,2.0,Pierce,10,South Pierce
1293.0,108.0,2.0,Pierce,10,South Pierce
1294.0,108.0,2.0,Pierce,10,South Pierce
1295.0,108.0,2.0,Pierce,10,South Pierce
1296.0,103.0,2.0,Pierce,10,South Pierce
1297.0,103.0,2.0,Pierce,10,South Pierce
1298.0,103.0,2.0,Pierce,10,South Pierce
1299.0,103.0,2.0,Pierce,10,South Pierce
1300.0,103.0,2.0,Pierce,10,South Pierce
1301.0,107.0,2.0,Pierce,10,South Pierce
1302.0,107.0,2.0,Pierce,10,South Pierce
1303.0,107.0,2.0,Pierce,10,South Pierce
1304.0,107.0,2.0,Pierce,10,South Pierce
1305.0,107.0,2.0,Pierce,10,South Pierce
1306.0,107.0,2.0,Pierce,10,South Pierce
1307.0,107.0,2.0,Pierce,10,South Pierce
1308.0,107.0,2.0,Pierce,10,South Pierce
1309.0,107.0,2.0,Pierce,10,South Pierce
1310.0,107.0,2.0,Pierce,10,South Pierce
1311.0,103.0,2.0,Pierce,10,South Pierce
1312.0,103.0,2.0,Pierce,10,South Pierce
1313.0,103.0,2.0,Pierce,10,South Pierce
1314.0,103.0,2.0,Pierce,10,South Pierce
1315.0,103.0,2.0,Pierce,10,South Pierce
1316.0,103.0,2.0,Pierce,10,South Pierce
1317.0,103.0,2.0,Pierce,10,South Pierce
1318.0,103.0,2.0,Pierce,10,South Pierce
1319.0,103.0,2.0,Pierce,10,South Pierce
1320.0,103.0,2.0,Pierce,10,South Pierce
1321.0,103.0,2.0,Pierce,10,South Pierce
1322.0,103.0,2.0,Pierce,10,South Pierce
1323.0,103.0,2.0,Pierce,10,South Pierce
1324.0,103.0,2.0,Pierce,10,South Pierce
1325.0,103.0,2.0,Pierce,10,South Pierce
1326.0,103.0,2.0,Pierce,10,South Pierce
1327.0,103.0,2.0,Pierce,10,South Pierce
1328.0,103.0,2.0,Pierce,10,South Pierce
1329.0,103.0,2.0,Pierce,10,South Pierce
1330.0,103.0,2.0,Pierce,10,South Pierce
1331.0,103.0,2.0,Pierce,10,South Pierce
1332.0,103.0,2.0,Pierce,10,South Pierce
1333.0,103.0,2.0,Pierce,10,South Pierce
1334.0,103.0,2.0,Pierce,10,South Pierce
1335.0,103.0,2.0,Pierce,10,South Pierce
1336.0,103.0,2.0,Pierce,10,South Pierce
1337.0,103.0,2.0,Pierce,10,South Pierce
1338.0,103.0,2.0,Pierce,10,South Pierce
1339.0,103.0,2.0,Pierce,10,South Pierce
1340.0,103.0,2.0,Pierce,10,South Pierce
1341.0,103.0,2.0,Pierce,10,South Pierce
1342.0,103.0,2.0,Pierce,10,South Pierce
1343.0,102.0,2.0,Pierce,8,Tacoma
1344.0,102.0,2.0,Pierce,8,Tacoma
1345.0,102.0,2.0,Pierce,8,Tacoma
1346.0,102.0,2.0,Pierce,8,Tacoma
1347.0,102.0,2.0,Pierce,8,Tacoma
1348.0,102.0,2.0,Pierce,8,Tacoma
1349.0,102.0,2.0,Pierce,8,Tacoma
1350.0,102.0,2.0,Pierce,8,Tacoma
1351.0,102.0,2.0,Pierce,8,Tacoma
1352.0,102.0,2.0,Pierce,8,Tacoma
1353.0,102.0,2.0,Pierce,8,Tacoma
1354.0,102.0,2.0,Pierce,8,Tacoma
1355.0,102.0,2.0,Pierce,8,Tacoma
1356.0,102.0,2.0,Pierce,8,Tacoma
1357.0,102.0,2.0,Pierce,8,Tacoma
1358.0,101.0,2.0,Pierce,10,South Pierce
1359.0,101.0,2.0,Pierce,10,South Pierce
1360.0,102.0,2.0,Pierce,8,Tacoma
1361.0,102.0,2.0,Pierce,8,Tacoma
1362.0,102.0,2.0,Pierce,8,Tacoma
1363.0,102.0,2.0,Pierce,8,Tacoma
1364.0,102.0,2.0,Pierce,8,Tacoma
1365.0,102.0,2.0,Pierce,8,Tacoma
1366.0,101.0,2.0,Pierce,10,South Pierce
1367.0,101.0,2.0,Pierce,10,South Pierce
1368.0,101.0,2.0,Pierce,10,South Pierce
1369.0,101.0,2.0,Pierce,10,South Pierce
1370.0,101.0,2.0,Pierce,10,South Pierce
1371.0,101.0,2.0,Pierce,10,South Pierce
1372.0,101.0,2.0,Pierce,10,South Pierce
1373.0,101.0,2.0,Pierce,10,South Pierce
1374.0,101.0,2.0,Pierce,10,South Pierce
1375.0,101.0,2.0,Pierce,10,South Pierce
1376.0,101.0,2.0,Pierce,10,South Pierce
1377.0,101.0,2.0,Pierce,10,South Pierce
1378.0,101.0,2.0,Pierce,10,South Pierce
1379.0,101.0,2.0,Pierce,10,South Pierce
1380.0,101.0,2.0,Pierce,10,South Pierce
1381.0,101.0,2.0,Pierce,10,South Pierce
1382.0,101.0,2.0,Pierce,10,South Pierce
1383.0,101.0,2.0,Pierce,10,South Pierce
1384.0,101.0,2.0,Pierce,10,South Pierce
1385.0,106.0,2.0,Pierce,10,South Pierce
1386.0,106.0,2.0,Pierce,10,South Pierce
1387.0,106.0,2.0,Pierce,10,South Pierce
1388.0,106.0,2.0,Pierce,10,South Pierce
1389.0,106.0,2.0,Pierce,10,South Pierce
1390.0,106.0,2.0,Pierce,10,South Pierce
1391.0,106.0,2.0,Pierce,10,South Pierce
1392.0,106.0,2.0,Pierce,10,South Pierce
1393.0,106.0,2.0,Pierce,10,South Pierce
1394.0,106.0,2.0,Pierce,10,South Pierce
1395.0,106.0,2.0,Pierce,10,South Pierce
1396.0,106.0,2.0,Pierce,10,South Pierce
1397.0,106.0,2.0,Pierce,10,South Pierce
1398.0,106.0,2.0,Pierce,10,South Pierce
1399.0,102.0,2.0,Pierce,8,Tacoma
1400.0,102.0,2.0,Pierce,8,Tacoma
1401.0,106.0,2.0,Pierce,10,South Pierce
1402.0,106.0,2.0,Pierce,10,South Pierce
1403.0,106.0,2.0,Pierce,10,South Pierce
1404.0,106.0,2.0,Pierce,10,South Pierce
1405.0,106.0,2.0,Pierce,10,South Pierce
1406.0,102.0,2.0,Pierce,8,Tacoma
1407.0,102.0,2.0,Pierce,8,Tacoma
1408.0,102.0,2.0,Pierce,8,Tacoma
1409.0,102.0,2.0,Pierce,8,Tacoma
1410.0,102.0,2.0,Pierce,8,Tacoma
1411.0,102.0,2.0,Pierce,8,Tacoma
1412.0,102.0,2.0,Pierce,8,Tacoma
1413.0,107.0,2.0,Pierce,10,South Pierce
1414.0,107.0,2.0,Pierce,10,South Pierce
1415.0,107.0,2.0,Pierce,10,South Pierce
1416.0,107.0,2.0,Pierce,10,South Pierce
1417.0,107.0,2.0,Pierce,10,South Pierce
1418.0,107.0,2.0,Pierce,10,South Pierce
1419.0,107.0,2.0,Pierce,10,South Pierce
1420.0,107.0,2.0,Pierce,10,South Pierce
1421.0,107.0,2.0,Pierce,10,South Pierce
1422.0,107.0,2.0,Pierce,10,South Pierce
1423.0,107.0,2.0,Pierce,10,South Pierce
1424.0,107.0,2.0,Pierce,10,South Pierce
1425.0,107.0,2.0,Pierce,10,South Pierce
1426.0,107.0,2.0,Pierce,10,South Pierce
1427.0,107.0,2.0,Pierce,10,South Pierce
1428.0,107.0,2.0,Pierce,10,South Pierce
1429.0,107.0,2.0,Pierce,10,South Pierce
1430.0,107.0,2.0,Pierce,10,South Pierce
1431.0,107.0,2.0,Pierce,10,South Pierce
1432.0,107.0,2.0,Pierce,10,South Pierce
1433.0,107.0,2.0,Pierce,10,South Pierce
1434.0,107.0,2.0,Pierce,10,South Pierce
1435.0,107.0,2.0,Pierce,10,South Pierce
1436.0,107.0,2.0,Pierce,10,South Pierce
1437.0,107.0,2.0,Pierce,10,South Pierce
1438.0,107.0,2.0,Pierce,10,South Pierce
1439.0,107.0,2.0,Pierce,10,South Pierce
1440.0,107.0,2.0,Pierce,10,South Pierce
1441.0,107.0,2.0,Pierce,10,South Pierce
1442.0,107.0,2.0,Pierce,10,South Pierce
1443.0,107.0,2.0,Pierce,10,South Pierce
1444.0,107.0,2.0,Pierce,10,South Pierce
1445.0,107.0,2.0,Pierce,10,South Pierce
1446.0,107.0,2.0,Pierce,10,South Pierce
1447.0,107.0,2.0,Pierce,10,South Pierce
1448.0,107.0,2.0,Pierce,10,South Pierce
1449.0,107.0,2.0,Pierce,10,South Pierce
1450.0,107.0,2.0,Pierce,10,South Pierce
1451.0,108.0,2.0,Pierce,10,South Pierce
1452.0,108.0,2.0,Pierce,10,South Pierce
1453.0,108.0,2.0,Pierce,10,South Pierce
1454.0,108.0,2.0,Pierce,10,South Pierce
1455.0,108.0,2.0,Pierce,10,South Pierce
1456.0,108.0,2.0,Pierce,10,South Pierce
1457.0,108.0,2.0,Pierce,10,South Pierce
1458.0,108.0,2.0,Pierce,10,South Pierce
1459.0,108.0,2.0,Pierce,10,South Pierce
1460.0,108.0,2.0,Pierce,10,South Pierce
1461.0,108.0,2.0,Pierce,10,South Pierce
1462.0,108.0,2.0,Pierce,10,South Pierce
1463.0,108.0,2.0,Pierce,10,South Pierce
1464.0,108.0,2.0,Pierce,10,South Pierce
1465.0,108.0,2.0,Pierce,10,South Pierce
1466.0,108.0,2.0,Pierce,10,South Pierce
1467.0,108.0,2.0,Pierce,10,South Pierce
1468.0,108.0,2.0,Pierce,10,South Pierce
1469.0,108.0,2.0,Pierce,10,South Pierce
1470.0,108.0,2.0,Pierce,10,South Pierce
1471.0,108.0,2.0,Pierce,10,South Pierce
1472.0,108.0,2.0,Pierce,10,South Pierce
1473.0,108.0,2.0,Pierce,10,South Pierce
1474.0,108.0,2.0,Pierce,10,South Pierce
1475.0,108.0,2.0,Pierce,10,South Pierce
1476.0,108.0,2.0,Pierce,10,South Pierce
1477.0,108.0,2.0,Pierce,10,South Pierce
1478.0,108.0,2.0,Pierce,10,South Pierce
1479.0,108.0,2.0,Pierce,10,South Pierce
1480.0,108.0,2.0,Pierce,10,South Pierce
1481.0,108.0,2.0,Pierce,10,South Pierce
1482.0,111.0,2.0,Pierce,10,South Pierce
1483.0,111.0,2.0,Pierce,10,South Pierce
1484.0,111.0,2.0,Pierce,10,South Pierce
1485.0,108.0,2.0,Pierce,10,South Pierce
1486.0,108.0,2.0,Pierce,10,South Pierce
1487.0,108.0,2.0,Pierce,10,South Pierce
1488.0,108.0,2.0,Pierce,10,South Pierce
1489.0,108.0,2.0,Pierce,10,South Pierce
1490.0,108.0,2.0,Pierce,10,South Pierce
1491.0,108.0,2.0,Pierce,10,South Pierce
1492.0,108.0,2.0,Pierce,10,South Pierce
1493.0,108.0,2.0,Pierce,10,South Pierce
1494.0,108.0,2.0,Pierce,10,South Pierce
1495.0,108.0,2.0,Pierce,10,South Pierce
1496.0,108.0,2.0,Pierce,10,South Pierce
1497.0,108.0,2.0,Pierce,10,South Pierce
1498.0,108.0,2.0,Pierce,10,South Pierce
1499.0,108.0,2.0,Pierce,10,South Pierce
1500.0,108.0,2.0,Pierce,10,South Pierce
1501.0,108.0,2.0,Pierce,10,South Pierce
1502.0,108.0,2.0,Pierce,10,South Pierce
1503.0,108.0,2.0,Pierce,10,South Pierce
1504.0,107.0,2.0,Pierce,10,South Pierce
1505.0,107.0,2.0,Pierce,10,South Pierce
1506.0,107.0,2.0,Pierce,10,South Pierce
1507.0,107.0,2.0,Pierce,10,South Pierce
1508.0,107.0,2.0,Pierce,10,South Pierce
1509.0,107.0,2.0,Pierce,10,South Pierce
1510.0,107.0,2.0,Pierce,10,South Pierce
1511.0,107.0,2.0,Pierce,10,South Pierce
1512.0,107.0,2.0,Pierce,10,South Pierce
1513.0,107.0,2.0,Pierce,10,South Pierce
1514.0,107.0,2.0,Pierce,10,South Pierce
1515.0,107.0,2.0,Pierce,10,South Pierce
1516.0,107.0,2.0,Pierce,10,South Pierce
1517.0,107.0,2.0,Pierce,10,South Pierce
1518.0,107.0,2.0,Pierce,10,South Pierce
1519.0,107.0,2.0,Pierce,10,South Pierce
1520.0,107.0,2.0,Pierce,10,South Pierce
1521.0,107.0,2.0,Pierce,10,South Pierce
1522.0,107.0,2.0,Pierce,10,South Pierce
1523.0,107.0,2.0,Pierce,10,South Pierce
1524.0,107.0,2.0,Pierce,10,South Pierce
1525.0,107.0,2.0,Pierce,10,South Pierce
1526.0,107.0,2.0,Pierce,10,South Pierce
1527.0,107.0,2.0,Pierce,10,South Pierce
1528.0,107.0,2.0,Pierce,10,South Pierce
1529.0,107.0,2.0,Pierce,10,South Pierce
1530.0,107.0,2.0,Pierce,10,South Pierce
1531.0,107.0,2.0,Pierce,10,South Pierce
1532.0,107.0,2.0,Pierce,10,South Pierce
1533.0,107.0,2.0,Pierce,10,South Pierce
1534.0,107.0,2.0,Pierce,10,South Pierce
1535.0,107.0,2.0,Pierce,10,South Pierce
1536.0,107.0,2.0,Pierce,10,South Pierce
1537.0,107.0,2.0,Pierce,10,South Pierce
1538.0,107.0,2.0,Pierce,10,South Pierce
1539.0,107.0,2.0,Pierce,10,South Pierce
1540.0,107.0,2.0,Pierce,10,South Pierce
1541.0,107.0,2.0,Pierce,10,South Pierce
1542.0,107.0,2.0,Pierce,10,South Pierce
1543.0,106.0,2.0,Pierce,10,South Pierce
1544.0,106.0,2.0,Pierce,10,South Pierce
1545.0,106.0,2.0,Pierce,10,South Pierce
1546.0,106.0,2.0,Pierce,10,South Pierce
1547.0,105.0,1.0,Pierce,10,South Pierce
1548.0,106.0,2.0,Pierce,10,South Pierce
1549.0,106.0,2.0,Pierce,10,South Pierce
1550.0,107.0,2.0,Pierce,10,South Pierce
1551.0,91.0,3.0,Pierce,8,Tacoma
1659.0,1.0,13.0,King,3,North Seattle-Shoreline
1660.0,1.0,13.0,King,3,North Seattle-Shoreline
1661.0,1.0,13.0,King,3,North Seattle-Shoreline
1662.0,2.0,13.0,King,3,North Seattle-Shoreline
1663.0,2.0,13.0,King,3,North Seattle-Shoreline
1664.0,2.0,13.0,King,3,North Seattle-Shoreline
1665.0,2.0,13.0,King,3,North Seattle-Shoreline
1666.0,1.0,13.0,King,3,North Seattle-Shoreline
1667.0,1.0,13.0,King,3,North Seattle-Shoreline
1668.0,1.0,13.0,King,3,North Seattle-Shoreline
1669.0,3.0,13.0,King,3,North Seattle-Shoreline
1670.0,3.0,13.0,King,3,North Seattle-Shoreline
1671.0,3.0,13.0,King,3,North Seattle-Shoreline
1672.0,2.0,13.0,King,3,North Seattle-Shoreline
1673.0,2.0,13.0,King,3,North Seattle-Shoreline
1674.0,2.0,13.0,King,3,North Seattle-Shoreline
1675.0,2.0,13.0,King,3,North Seattle-Shoreline
1676.0,4.0,13.0,King,3,North Seattle-Shoreline
1677.0,4.0,13.0,King,3,North Seattle-Shoreline
1678.0,1.0,13.0,King,3,North Seattle-Shoreline
1679.0,3.0,13.0,King,3,North Seattle-Shoreline
1680.0,3.0,13.0,King,3,North Seattle-Shoreline
1681.0,3.0,13.0,King,3,North Seattle-Shoreline
1682.0,4.0,13.0,King,3,North Seattle-Shoreline
1683.0,4.0,13.0,King,3,North Seattle-Shoreline
1684.0,5.0,13.0,King,3,North Seattle-Shoreline
1685.0,5.0,13.0,King,3,North Seattle-Shoreline
1686.0,5.0,13.0,King,3,North Seattle-Shoreline
1687.0,5.0,13.0,King,3,North Seattle-Shoreline
1688.0,5.0,13.0,King,3,North Seattle-Shoreline
1689.0,5.0,13.0,King,3,North Seattle-Shoreline
1690.0,5.0,13.0,King,3,North Seattle-Shoreline
1691.0,5.0,13.0,King,3,North Seattle-Shoreline
1692.0,5.0,13.0,King,3,North Seattle-Shoreline
1693.0,5.0,13.0,King,3,North Seattle-Shoreline
1694.0,5.0,13.0,King,3,North Seattle-Shoreline
1695.0,5.0,13.0,King,3,North Seattle-Shoreline
1696.0,5.0,13.0,King,3,North Seattle-Shoreline
1697.0,5.0,13.0,King,3,North Seattle-Shoreline
1698.0,5.0,13.0,King,3,North Seattle-Shoreline
1699.0,5.0,13.0,King,3,North Seattle-Shoreline
1700.0,5.0,13.0,King,3,North Seattle-Shoreline
1701.0,5.0,13.0,King,3,North Seattle-Shoreline
1702.0,5.0,13.0,King,3,North Seattle-Shoreline
1703.0,5.0,13.0,King,3,North Seattle-Shoreline
1704.0,5.0,13.0,King,3,North Seattle-Shoreline
1705.0,4.0,13.0,King,3,North Seattle-Shoreline
1706.0,4.0,13.0,King,3,North Seattle-Shoreline
1707.0,4.0,13.0,King,3,North Seattle-Shoreline
1708.0,4.0,13.0,King,3,North Seattle-Shoreline
1709.0,4.0,13.0,King,3,North Seattle-Shoreline
1710.0,4.0,13.0,King,3,North Seattle-Shoreline
1711.0,4.0,13.0,King,3,North Seattle-Shoreline
1712.0,4.0,13.0,King,3,North Seattle-Shoreline
1713.0,4.0,13.0,King,3,North Seattle-Shoreline
1714.0,4.0,13.0,King,3,North Seattle-Shoreline
1715.0,4.0,13.0,King,3,North Seattle-Shoreline
1716.0,4.0,13.0,King,3,North Seattle-Shoreline
1717.0,3.0,13.0,King,3,North Seattle-Shoreline
1718.0,3.0,13.0,King,3,North Seattle-Shoreline
1719.0,3.0,13.0,King,3,North Seattle-Shoreline
1720.0,3.0,13.0,King,3,North Seattle-Shoreline
1721.0,3.0,13.0,King,3,North Seattle-Shoreline
1722.0,3.0,13.0,King,3,North Seattle-Shoreline
1723.0,3.0,13.0,King,3,North Seattle-Shoreline
1724.0,3.0,13.0,King,3,North Seattle-Shoreline
1725.0,3.0,13.0,King,3,North Seattle-Shoreline
1726.0,3.0,13.0,King,3,North Seattle-Shoreline
1727.0,3.0,13.0,King,3,North Seattle-Shoreline
1728.0,3.0,13.0,King,3,North Seattle-Shoreline
1729.0,3.0,13.0,King,3,North Seattle-Shoreline
1730.0,3.0,13.0,King,3,North Seattle-Shoreline
1731.0,3.0,13.0,King,3,North Seattle-Shoreline
1732.0,3.0,13.0,King,3,North Seattle-Shoreline
1733.0,3.0,13.0,King,3,North Seattle-Shoreline
1734.0,6.0,13.0,King,3,North Seattle-Shoreline
1735.0,3.0,13.0,King,3,North Seattle-Shoreline
1736.0,6.0,13.0,King,3,North Seattle-Shoreline
1737.0,6.0,13.0,King,3,North Seattle-Shoreline
1738.0,3.0,13.0,King,3,North Seattle-Shoreline
